flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,3325,3641,2649,9.30,0.33,3.17,0.38,-0.17,hola
4095,4095,3325,3633,2650,9.47,0.36,2.93,0.36,-0.13,hola
4095,4095,3313,3632,2642,9.23,1.20,2.73,0.56,0.01,hola
4095,4095,3316,3632,2649,9.15,2.60,3.19,0.58,0.01,hola
4095,4095,3315,3639,2658,9.21,4.62,2.23,0.86,-0.14,hola
4095,4095,3311,3632,2649,8.58,4.82,1.84,0.44,0.04,hola
4095,4095,3310,3637,2645,8.41,5.32,1.88,0.54,0.12,hola

4095,4095,3129,3071,2661,1.50,-0.56,0.84,0.09,-0.15,hola
4095,4095,3140,3093,2688,8.02,-3.58,5.10,0.02,-0.31,hola
4095,4095,3136,3095,2714,8.58,-2.87,4.41,0.47,-0.44,hola
4095,4095,3151,3105,2692,9.17,-1.39,4.05,0.50,-0.34,hola
4095,4095,3152,3117,2663,9.22,-0.72,3.63,0.52,-0.31,hola
4095,4095,3155,3120,2666,8.88,-0.05,3.22,0.53,-0.35,hola
4095,4095,3150,3120,2673,9.04,1.28,2.81,0.71,-0.39,hola
4095,4095,3147,3132,2683,8.93,2.18,2.16,0.96,-0.41,hola
4095,4095,3121,3138,2704,9.30,4.24,1.62,0.93,-0.36,hola
4095,4095,3122,3147,2706,9.04,5.11,1.39,0.82,-0.29,hola
4095,4095,3115,3152,2703,8.40,6.01,0.61,0.51,-0.22,hola
4095,4095,3122,3167,2699,8.04,6.76,-0.32,0.45,-0.08,hola
4095,4095,3115,3153,2694,7.79,6.72,0.07,0.56,-0.04,hola
4095,4095,3120,3165,2701,7.55,7.44,0.29,0.30,-0.12,hola
4095,4095,3109,3184,2707,6.96,7.81,-0.14,0.15,-0.12,hola

4095,4095,3295,3267,2706,1.50,-0.65,0.90,0.01,-0.04,hola
4095,4095,3297,3279,2735,8.85,-3.53,4.60,-0.08,-0.14,hola
4095,4095,3289,3271,2731,8.62,-3.29,4.77,0.08,-0.19,hola
4095,4095,3297,3270,2705,8.77,-2.14,4.16,0.24,-0.39,hola
4095,4095,3253,3279,2704,9.24,-1.43,3.69,0.56,-0.42,hola
4095,4095,3263,3275,2709,9.37,1.05,3.44,0.21,-0.33,hola
4095,4095,3254,3267,2711,9.44,1.38,3.27,0.38,-0.29,hola
4095,4095,3252,3279,2704,9.83,1.87,2.78,0.35,-0.31,hola
4095,4095,3246,3280,2714,9.47,2.41,2.71,0.25,-0.20,hola
4095,4095,3248,3279,2709,9.19,2.90,1.71,0.62,-0.27,hola
4095,4095,3253,3287,2715,8.60,3.54,1.54,0.67,-0.19,hola
4095,4095,3233,3306,2715,8.69,5.12,1.31,0.16,-0.08,hola
4095,4095,3213,3327,2717,8.11,5.50,1.62,0.30,-0.05,hola
4095,4095,3201,3306,2705,7.76,6.99,0.85,0.31,0.06,hola
4095,4095,3190,3315,2698,7.23,7.97,0.89,0.29,-0.04,hola

4095,4095,3361,3446,2653,1.53,-0.80,0.72,0.02,-0.17,hola
