flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,2881,4095,4095,8.19,-3.54,4.41,0.14,0.99,mal
4095,4095,2642,3856,4095,7.41,-3.55,5.41,0.31,0.92,mal
4095,4095,2459,3174,3999,6.83,-4.14,6.62,0.06,0.40,mal
3744,4095,2358,2865,3216,6.67,-4.15,6.40,0.15,0.48,mal
3623,4095,2320,2764,2944,6.28,-4.25,6.57,0.12,0.81,mal
3622,4095,2290,2704,2835,4.74,-4.49,7.97,-0.04,0.54,mal
3567,4095,2264,2691,2790,4.47,-5.17,7.59,-0.28,0.26,mal
3567,4095,2278,2688,2839,4.68,-4.82,7.76,-0.00,0.06,mal

4095,4095,3179,4095,4064,1.78,-0.43,0.46,0.01,0.04,mal
4095,4095,3179,4095,4075,9.93,-2.44,2.85,0.07,0.04,mal
4095,4095,3175,4095,4005,9.84,-2.52,2.88,-0.09,0.32,mal
4095,4095,3163,4095,4021,9.23,-2.11,2.72,0.01,0.31,mal
4095,4095,3159,4095,4095,9.13,-2.11,3.10,0.37,0.57,mal
4095,4095,3141,4095,4095,8.56,-2.95,3.44,0.49,0.46,mal
4095,4095,3121,4095,4095,8.04,-3.58,4.58,0.28,0.62,mal
4095,4095,3034,4095,4095,7.99,-3.15,5.00,0.48,0.95,mal
4095,4095,2935,4095,4095,7.05,-3.56,6.49,0.11,0.74,mal
4095,4095,2854,4095,4095,6.61,-3.77,6.95,-0.02,0.53,mal
4095,4095,2750,3905,4095,6.09,-3.32,6.76,-0.04,0.70,mal
4095,3071,2522,3609,4095,5.42,-3.89,7.78,0.14,0.55,mal
4095,2879,2371,3561,3966,4.75,-4.17,8.00,0.30,0.58,mal
3859,2768,2288,3037,3322,4.00,-4.33,8.82,0.02,0.70,mal
3691,2736,2258,2890,3063,3.71,-3.02,8.14,0.12,0.73,mal

4095,4095,3152,4095,3950,1.80,-0.44,0.37,0.12,0.17,mal
4095,4095,3152,4095,3940,9.85,-2.20,2.29,0.15,0.07,mal
4095,4095,3172,4095,3942,9.60,-2.55,2.70,0.33,0.13,mal
4095,4095,3211,4095,4032,9.44,-2.18,2.46,0.08,0.65,mal
4095,4095,3200,4095,4095,9.87,-2.83,4.23,0.44,0.83,mal
4095,4095,3251,4095,4095,8.73,-2.54,4.41,0.13,0.82,mal
4095,4095,3251,4095,4095,8.22,-3.53,5.81,0.18,0.78,mal
4095,4095,3149,4095,4095,7.47,-3.35,5.86,0.29,0.64,mal
4095,4095,3012,4095,4095,7.26,-3.52,6.35,-0.36,0.50,mal
4095,4095,2901,4095,4095,6.60,-3.58,6.62,0.28,0.36,mal
4095,3107,2671,3583,4095,6.03,-4.87,7.35,-0.04,0.72,mal
3835,2942,2514,3678,3556,5.11,-4.46,7.72,0.17,0.86,mal
3602,2741,2401,3197,2995,3.69,-3.12,7.44,-0.03,0.62,mal
3501,2714,2306,2950,2881,3.81,-4.07,8.26,0.18,0.47,mal
3520,2699,2266,2918,2835,3.41,-3.97,8.68,0.09,0.24,mal

4095,4095,3264,4095,4022,1.75,-0.55,0.38,0.04,-0.09,mal
4095,4095,3270,4095,4058,9.45,-2.93,2.39,0.01,0.07,mal
4095,4095,3269,4095,4066,9.62,-3.03,2.19,0.12,0.02,mal
4095,4095,3262,4095,4031,9.96,-3.29,2.79,0.17,0.05,mal
4095,4095,3213,4095,4095,10.51,-2.12,1.13,1.25,0.98,mal
4095,4095,3057,4095,4095,8.77,-2.09,5.88,-0.05,1.16,mal
4095,4095,2947,4095,4095,7.54,-2.36,5.00,1.11,1.31,mal
4095,4095,2672,3686,4095,6.08,-3.75,7.00,0.30,1.20,mal
4095,4095,2455,3543,4095,5.30,-3.11,7.55,-0.30,1.13,mal
4095,4095,2332,3366,4070,4.93,-2.80,8.22,0.07,0.86,mal
4095,2937,2290,2972,3382,4.05,-3.89,8.45,0.11,0.62,mal
4032,2868,2260,2874,3070,3.64,-3.70,8.18,0.20,0.38,mal
3853,2733,2209,2816,2895,3.28,-3.41,8.82,0.21,0.70,mal
3781,2717,2175,2818,2852,2.41,-3.84,9.54,0.01,0.50,mal
3742,2731,2174,2811,2802,2.27,-3.57,9.29,-0.02,0.17,mal

4095,4095,3026,4095,4095,1.73,-0.60,0.44,0.33,0.08,mal
4095,4095,3047,4095,4095,10.08,-2.51,2.32,0.11,0.27,mal
4095,4095,2995,4095,4095,9.33,-2.56,2.52,0.23,0.47,mal
4095,4095,3001,4095,4095,9.45,-2.60,2.84,0.25,0.67,mal
4095,4095,3021,4095,4095,9.41,-3.31,4.94,0.22,0.76,mal
4095,4095,3008,4095,4095,9.01,-3.01,6.00,-0.24,0.58,mal
4095,4095,2982,4095,4095,8.50,-2.41,5.64,0.16,0.89,mal
4095,4095,2923,4095,4095,7.60,-3.27,6.31,0.33,0.36,mal
4095,4095,2798,4095,4095,7.38,-3.25,6.47,0.07,0.36,mal
4095,4095,2710,4095,4095,6.51,-3.90,6.80,0.12,0.49,mal
4095,4095,2551,3857,4095,6.49,-4.46,7.18,-0.46,0.32,mal
4005,4095,2359,3394,4095,5.98,-3.94,7.31,-0.08,0.85,mal
3604,4095,2241,3184,3603,4.95,-3.46,8.13,-0.04,0.56,mal
3409,4095,2176,2937,3238,4.80,-3.47,8.31,-0.03,0.30,mal
3362,4095,2163,2839,3040,5.03,-3.17,7.78,0.00,0.18,mal

4095,4095,3050,4095,4048,1.72,-0.57,0.41,0.05,0.08,mal
4095,4095,3043,4095,4080,9.77,-2.89,2.07,-0.08,0.17,mal
4095,4095,3053,4095,4058,9.56,-2.33,2.57,-0.05,0.30,mal
4095,4095,3059,4095,4095,9.10,-2.76,2.46,0.67,0.59,mal
4095,4095,3058,4095,4095,9.11,-2.84,4.06,0.18,0.79,mal
4095,4095,3099,4095,4095,8.40,-2.41,3.90,0.41,0.46,mal
4095,4095,3062,4095,4095,7.91,-3.41,4.77,0.21,0.43,mal
4095,4095,3005,4095,4095,7.65,-3.61,5.06,0.34,0.43,mal
4095,4095,2928,4095,4095,7.20,-3.33,5.13,0.12,0.67,mal
4095,4095,2847,4095,4095,6.74,-3.74,6.09,-0.02,0.73,mal
4095,4095,2740,3873,4095,6.50,-3.29,6.54,-0.26,0.41,mal
4095,4095,2510,3121,4095,6.65,-3.34,6.96,-0.11,0.28,mal
4095,4095,2326,2956,3701,6.15,-3.67,7.14,0.14,0.45,mal
3671,4095,2191,2721,3020,5.88,-3.79,7.67,0.10,0.60,mal
3470,4095,2171,2617,2848,5.32,-3.15,7.70,0.21,0.45,mal

4095,4095,3120,4095,4095,1.75,-0.55,0.37,0.02,0.13,mal
4095,4095,3137,4095,4095,9.39,-2.22,3.30,0.19,0.27,mal
4095,4095,3120,4095,4095,9.65,-2.16,3.28,-0.03,-0.02,mal
4095,4095,3105,4095,4095,9.37,-3.09,2.88,-0.16,-0.15,mal
4095,4095,3116,4095,4084,9.76,-3.01,2.49,0.01,0.23,mal
4095,4095,3111,4095,4095,9.43,-2.93,3.65,0.18,0.27,mal
4095,4095,3115,4095,4095,9.38,-2.60,3.55,-0.09,0.39,mal
4095,4095,3104,4095,4095,9.24,-2.41,4.02,0.22,0.34,mal
4095,4095,3088,4095,4095,9.00,-3.12,4.68,0.10,0.22,mal
4095,4095,3088,4095,4095,8.82,-3.24,4.84,-0.02,0.24,mal
4095,4095,3081,4095,4095,8.50,-3.30,4.99,0.05,0.26,mal
4095,4095,3088,4095,4095,8.32,-3.05,4.84,0.16,0.36,mal
4095,4095,3084,4095,4095,7.74,-3.36,5.21,0.23,0.27,mal
4095,4095,3006,4095,4095,7.42,-3.75,5.45,0.04,0.40,mal
4095,4095,2961,4095,4095,7.27,-3.71,5.79,-0.08,0.49,mal

4095,4095,3178,4095,4095,1.81,-0.48,0.36,0.03,0.04,mal
4095,4095,3184,4095,4095,9.87,-2.63,2.29,0.03,0.12,mal
4095,4095,3171,4095,4095,9.50,-2.80,2.78,0.14,0.41,mal
4095,4095,3161,4095,4076,9.09,-1.46,2.15,0.38,0.51,mal
4095,4095,3159,4095,4095,9.22,-2.71,3.26,0.70,0.61,mal
4095,4095,3250,4095,4095,8.56,-2.39,3.61,0.34,0.95,mal
4095,4095,3333,4095,4095,8.34,-3.39,5.00,0.42,0.93,mal
4095,4095,3337,4095,4095,7.97,-3.34,6.19,0.30,0.61,mal
4095,4095,3328,4095,4095,7.28,-3.36,6.50,0.28,0.60,mal
4095,4095,3270,4095,4095,7.01,-2.87,6.65,0.22,0.69,mal
4095,4095,3055,4095,4095,5.79,-3.07,7.30,0.19,0.77,mal
4095,4095,2838,4027,4095,5.37,-3.60,7.86,-0.02,0.64,mal
4095,4095,2544,3568,4095,4.89,-3.36,8.22,-0.06,0.52,mal
3711,4095,2320,3171,3647,4.21,-3.79,8.98,-0.23,0.46,mal
3583,4095,2239,2928,3071,3.91,-2.70,8.70,-0.04,0.50,mal

4095,4095,3156,4095,4095,1.81,-0.51,0.43,0.07,0.33,mal
4095,4095,3186,4095,4012,9.57,-2.18,3.19,0.10,0.34,mal
4095,4095,3183,4095,3977,9.26,-1.91,3.73,0.08,0.21,mal
4095,4095,3139,4095,4095,9.11,-2.05,3.04,0.39,0.35,mal
4095,4095,3120,4095,4095,8.61,-2.56,3.30,0.45,0.61,mal
4095,4095,3115,4095,4095,8.34,-2.92,3.99,0.25,0.59,mal
4095,4095,3115,4095,4095,7.74,-3.02,4.98,0.11,0.71,mal
4095,4095,3115,4095,4095,7.78,-2.93,5.52,0.02,0.60,mal
4095,4095,3114,4095,4095,7.55,-2.85,6.01,0.07,0.52,mal
4095,4095,3068,4095,4095,7.29,-3.01,6.33,0.14,0.43,mal
4095,4095,2993,4095,4095,6.75,-3.02,6.81,0.07,0.50,mal
4095,4095,2929,4095,4095,6.63,-3.24,7.23,0.08,0.41,mal
4095,4095,2864,4095,4095,6.13,-3.06,7.40,0.03,0.43,mal
4095,4095,2813,4095,4095,5.75,-3.07,7.67,-0.18,0.53,mal
3796,4095,2506,3430,3904,5.40,-2.24,8.28,0.07,0.27,mal
